date,username,tweet,keyword
2022-06-28 08:40:49+00:00,sstrpngt,@bumitaya @ausaraat turu isuk iso marake kurus?,kurus
2022-06-28 08:40:20+00:00,tweetiefrutea,"@saltcheeze @tanyakanrl Aku juga gini nder, padahal yang aku tebengin orangnya kurus dan ga keliatan berat. Eh pas… https://t.co/bkd2FzuV6d",kurus
2022-06-28 08:39:26+00:00,bubunyabaek,"Baekhyun dulu kurus banget ya☹️ syukur sekarang udah gembul, makin gemes☹️ pasti sekarang udah bahagia soalnya si d… https://t.co/woXgpOGTIe",kurus
2022-06-28 08:36:53+00:00,kartia_adi,"Anak susah makan? Kurus? Bunda jgn sedih.
Mrpro bantu atasi msalah gngguan susah mkan, blh diknsumsi dr usia 2 thun https://t.co/MBnxD1tsuV",kurus
2022-06-28 08:36:38+00:00,aylazor25,"Kalo kulihat2 bentuk tubuhku aneh jg. Bagian dada &amp; pundak keliatan kurus. Giliran perut kebawah kayak ibu hamil, a… https://t.co/IT6SzBefeU",kurus
2022-06-28 08:36:02+00:00,estywukak,"Ngerasa Jona makin kurus, apa perasaan aku doang atau efek foto https://t.co/6qa44hlrRM",kurus
2022-06-28 08:35:15+00:00,xrtaurs,@isep_qontol aku kurus wkwkwk,kurus
2022-06-28 08:34:55+00:00,sunghoenn,Bin jadi kurus samping Wonho wkwk https://t.co/PDcK2ZQWlc,kurus
2022-06-28 08:34:51+00:00,_rantxy,@07JAEMINE @babufess Xiao kelihatan pendek krn kurus sm bajunya ga terlalu ngembang gitu,kurus
2022-06-28 08:33:57+00:00,wrandnnrz,@minipromotes Kk aku udah kurus kering abis ngejer kuliah sampe sekarang masi bertahan ngejer kampus. Kasi aku moti… https://t.co/cWRE3kHfce,kurus
2022-06-28 08:33:54+00:00,hwamingi_,@raihanmahat Zaman svt kurus keding lagi 😂,kurus
2022-06-28 08:31:17+00:00,naajaaaeeeminnn,@jenayspace Jangan dalam waktu dekat kak kasihani lah dompet ku udah kurus krempeng,kurus
2022-06-28 08:30:22+00:00,Jeozgwoo,@ASAHlP Kurus gak abis nangis sebulan?,kurus
2022-06-28 08:29:49+00:00,amarserius,"tapi kalo tidak diimbangi dengan sedikit bumbu seenaknya, ini rasanya hampir beneran gak enak, ada wajarnya dulu te… https://t.co/ERm9bBBw8m",kurus
2022-06-28 08:28:30+00:00,PelangsingDetox,"#diettime  ""Untuk mengontrol kadaar gula darah, perbanyaklah konsumsi buncis"" cara cepat kurus setelah melahirkan JualMobilBagus",kurus
2022-06-28 08:28:08+00:00,celvin_22,🐆🐆 punteun orang kurus mau lewat https://t.co/6Hj9O6GS0k,kurus
2022-06-28 08:28:04+00:00,tsukkidaisukii,@lovliyoongi @HAIKYUUFESS Bangettt. Proporsinya sama persis. Kurus tinggi tiang listriknya😭,kurus
2022-06-28 08:27:14+00:00,jenazahcinta717,"@callalillyem lee Makin moncet ni, nanti Emma tolong baca baca kan, boleh? kot boleh kurus macam tahun 2016 dulu. t… https://t.co/UsxSl0dQOE",kurus
2022-06-28 08:26:51+00:00,barbieequ,"Aku suka makan , tp pengen kurus",kurus
2022-06-28 08:26:50+00:00,Afat3K,@lavieenbluw kuru sama gering artinya sama sama kurus kalo di sini,kurus
2022-06-28 08:26:34+00:00,ZOO_FESS,"Zoo kucingku baru aja umur 12 bulan, udah transisi dari proplan kitten ke proplan adult salmon. Tapi kok kucingku m… https://t.co/TXUoIGhMH0",kurus
2022-06-28 08:26:21+00:00,wbkkk_,@delzitaz @Bnur12117996 @ngakakinnn Orang orang kaya begini enaknya di tumbuk bareng bawang merah emang. Punya teme… https://t.co/XLAsIV86Ge,kurus
2022-06-28 08:25:17+00:00,lavieenbluw,@Afat3K gering itu gaenak badan atau sakit. kalo kurus itu kuru,kurus
2022-06-28 08:24:00+00:00,bikinikillgrrll,Intinya mau sebanyak apapun makan kalo yg nyerang batin tetap aja kurus,kurus
2022-06-28 08:23:13+00:00,bijistroberi,"@deffunte @tanyakanrl tapi kalo di rumah tiap sodara dateng selalu komen “kurus bgt neng, kasian makan hati ya sama… https://t.co/R50T1styto",kurus
2022-06-28 08:21:45+00:00,HSlstri,"Mending fokus ngurusin anak sendiri aja deh,percuma ngurusin w soalnya dah kurus",kurus
2022-06-28 08:20:29+00:00,sundayayeah,"@icedchocolatte Sama banget di rumah juga biasa ada kucing ras main. Dan itu kadang berhari2, aslinya cantik tapi k… https://t.co/8APJ7lKBJb",kurus
2022-06-28 08:20:18+00:00,nasriqul,"Dan kalau nak kurus, bukan sekejap nak kurus,
Lama, ada 6 bulan, ada setahun sebelum kita dapat berat bdn ideal kita",kurus
2022-06-28 08:19:35+00:00,suka011,"@emerson_yuntho @aniesbaswedan @tatakujiyati Bisa pada kurus,LSM di DKI kalau melepas saham perusahaan bir...",kurus
2022-06-28 08:19:29+00:00,nasriqul,"Contoh, nak kurus,
Bukan buat satu step je boleh kurus, kena tengok jugak diet, supplement, dan personalized plan… https://t.co/JZdE5EE7We",kurus
2022-06-28 08:18:48+00:00,al_jariatma,"""Yang gemuk ingin kurus,
yang kurus ingin gemuk"".
@al_jariatma",kurus
2022-06-28 08:17:17+00:00,sunshineyy71,"@Jjaelune @pikacutiie @ohmybeautybank tulang kering kaki ka,kalo badannya kurus pasti kerasa kalo lagi ngesok wkk",kurus
2022-06-28 08:16:35+00:00,namemuww,@ilyang_ Kenapa kita kurus?,kurus
2022-06-28 08:16:02+00:00,BasherRpwbasher,openfollow for rp yang bisa oprasi sedot lemak 15 menit lgsg kurus buat rl behahti ahyougnk nih lemaknya ada di poto https://t.co/oZ2NTaPu9D,kurus
2022-06-28 08:14:41+00:00,HaNyan_23,"@_Icci_ Sama, aku juga begitu, wkwk. Tapi dulu aku mikirnya karena jaringan lemakku dikit, dulu kurus banget soalny… https://t.co/SEMACVPIDZ",kurus
2022-06-28 08:14:15+00:00,crscnd_,"Daritadi ngetawain ""orang ciri2nya mah tunggu kiris, tunggu kurus, tunggu kiri...eh tinggi kurus""",kurus
2022-06-28 08:12:54+00:00,Afat3K,"day 12:
gering artinya kurus https://t.co/Yk4TFoQUVP",kurus
2022-06-28 08:12:50+00:00,xxwxxnxx,Tak tahu berat kat mana. Rasa macam dah kurus dah. 👀,kurus
2022-06-28 08:12:50+00:00,perikecil_____,"@bana12_ Tapi aku lari dikit aja udah ngap ngapan sih ban, tapi mauny kurus 😅",kurus
2022-06-28 08:12:35+00:00,itsurgirlrosie,"@tanyakanrl seandainya pola makan gw ga kacau pas kelas 7, gw masih punya kesempatan buat kurus..",kurus
2022-06-28 08:11:58+00:00,howfeeling2,"@ngakakinnn kyknya itu pnykit mntal, entah apa lupa namanya, padahal uda kurus trus ngaku brasa kurang kurus gt",kurus
2022-06-28 08:11:15+00:00,8888_sgs,@alterio_real ada fangirl nctzen play lagu beautiful nct kejeda mulu tuh lgu smpe dia merem sbntr lampu nya kayak d… https://t.co/53hQ6CHYPf,kurus
2022-06-28 08:11:06+00:00,idntimes,"Alyssa Soebandono dikira sakit, Dude Harlino beri penjelasan https://t.co/cLTZqP5uoh",kurus
2022-06-28 08:10:53+00:00,bumitaya,@ausaraat aku yo ditakoni ngene mbe koncoku gr2 makin kurus dan turu isuk terus 🙂🤝🏻,kurus
2022-06-28 08:08:01+00:00,BasicPewds,@brikenangell WKWK pdhl dulu pas masi kurus krempeng disuruh gendutin krn ktnya kyk kurang gizi💀💀💀 tolol emg,kurus
2022-06-28 08:07:49+00:00,Deng_Nanee,@ndyn9003 Customer..aku brangin sampey gastric.. ny mdh sik cyk ny aku gastric sbb bdn aku bsr.. org kurus bok ny katanya..,kurus
2022-06-28 08:07:31+00:00,F_NatashaAudrey,"cita2 kurus tapi makan mulu..
bingung sama audrey.
celana uda gaada yg muat uyyy :))",kurus
2022-06-28 08:07:17+00:00,mufvin,@hourlybetty Pengen kurus,kurus
2022-06-28 08:06:38+00:00,jijelucky,"@ohmybeautybank sama bgt nder sering dikatain grgr kurus bgt :(
aku jg lagi usaha naikin bb nii, doain yaa semoga cepet naikk🤧",kurus
2022-06-28 08:06:29+00:00,ra_charmangel,"@mungillicious aku tinggi kurus, adeku lbh pendek berisi, face nya lbh boros 😭😂",kurus
2022-06-28 08:05:45+00:00,jjongbbo,@pugozteeztar Aamiin klo bikin kurus 🥲,kurus
2022-06-28 08:04:23+00:00,mbaqnya,"@perikecil_____ kurus, klo makannya pisang aja :)",kurus
2022-06-28 08:04:22+00:00,jackbeomnje97,Pantesan denise tba2 jd kurus bgt beda pas di SN dulu https://t.co/L1cLbcSTcY,kurus
2022-06-28 08:04:08+00:00,SenahDebab,Weh sejak bila Zuraida jdi slim ni???? MAK TAK KIRA MAK AKAN KURUS BULAN 8 NI tibah emo https://t.co/77yNwGnXKg,kurus
2022-06-28 08:04:05+00:00,Stayjjang,@womanfeeds_id Hoo tergantung kepercayaan dan lebar muka masing masing dah. Kalo aku pake 2 jari karena cuma garis… https://t.co/XQBNxNB3c9,kurus
2022-06-28 08:03:25+00:00,perikecil_____,Kalo seminggu ke depan olahraga kira2 bakal kurus kada ya 🙄,kurus
2022-06-28 08:02:53+00:00,marumoguri,Yaallah pengen kurus,kurus
2022-06-28 08:02:02+00:00,pugozteeztar,@jjongbbo Bikin kurus ya kalo panas banget 😂,kurus
2022-06-28 08:01:13+00:00,methohexitalhcl,"Colleague: awak ni kurus sangat. (her BMI is overweight/obesity)
Me: BMI saya normal
A: haluih sangat, laki tak suk… https://t.co/k5wO6TErAN",kurus
2022-06-28 08:00:02+00:00,notshin33,"@capricornberry Hahahaha, ga harus kurus sih pilih yang cocok dan bagus dibadan kita aja",kurus
2022-06-28 07:59:35+00:00,popositinursham,Yeayy dah ada org tegur dah kurus sikit 💃,kurus
2022-06-28 07:58:34+00:00,OfficialRCTI,"Istrinya Disebut Terlalu Kurus, Dude Herlino Buka Suara: Dia Sehat, Saya Paham Perkembangannya #NewsRCTIPlus… https://t.co/TBkwIrIzvj",kurus
2022-06-28 07:57:19+00:00,KasanMulyono,"Tubuh kurus Alyssa Soebandono jadi sorotan, netizen: Kurus banget kak? - Lombok Insider https://t.co/YBux7yWLv3",kurus
2022-06-28 07:55:21+00:00,ElgarLouee,@samartemaram Keliatan kurus koq itu,kurus
2022-06-28 07:55:10+00:00,LisaKyu85,"x silap pernah tertengok ig story noreen. dia mcm ckp kalo semua nk kurus siapa jer nk gemuk 😄
tp tu la sedih, ind… https://t.co/CLjsiPZMOk",kurus
2022-06-28 07:54:28+00:00,Naoufmi,"Orangnya kurus putih, tangannya lentik, anak asrama rata rata atau ga sekolahnya swasta ternama pasti. https://t.co/8Nz13tB8qO",kurus
2022-06-28 07:51:27+00:00,tonojora,@Partono_ADjem kayak sumpit  baru gak kurus,kurus
2022-06-28 07:50:35+00:00,Aryprasetyo85,"Tak disangka saat pak @ganjarpranowo  mewawancarai warga yang pada waktu itu musim Pilpres 2019, warga menjawab aka… https://t.co/BwKYMxXzJE",kurus
2022-06-28 07:48:15+00:00,menantu_bangpd,"@bigwin_yay @badminton__fess Soalnya viggo kurus, jdi keliatan tinggi menjulang kek tiang listrik",kurus
2022-06-28 07:45:46+00:00,haidmbr,"@LndMuslitaNazir 20 21 22 23 malah di katain baru lulus SMA atau anak SMA,because badan gw yg kurus,mungil,pendek ""… https://t.co/e7z0OycRjp",kurus
2022-06-28 07:43:25+00:00,Ryunitars,"@bkpw123 iya juga yaa😂, tp keliatan jd lebih kurus ya kayaknya anak cba",kurus
2022-06-28 07:43:10+00:00,qay_hilya,"sedi bgt kalo di tanya*
🗣 : kurus an sih ?
🗣 : kenpa nangis mulu ?
🗣 : kluarga kumplit ko ga bersyukur ..
u dont k… https://t.co/LLlTVd74XH",kurus
2022-06-28 07:42:48+00:00,uyialmuhyi,"Diet sehat dengan nutrisi shake. Tanpa obat, suntik kurus, pijet, sedot lemak. #DM! #PINBB : 228F6B7D",kurus
2022-06-28 07:42:07+00:00,masihgemini,"@ohmybeautybank Pinggangku kyk gini, kecil gitu tpi aku mlh insecure krna dikatain kurus hahahaha",kurus
2022-06-28 07:40:55+00:00,samartemaram,padahal aslinya kurus y https://t.co/82WNJJeX4s,kurus
2022-06-28 07:40:06+00:00,Asteriaayuu,@satpamprawirotm kurus uda mah,kurus
2022-06-28 07:38:11+00:00,urdustygrl,"@kepentokujung @FWBESS Monmaaap. Selain bengkok kiri, kriterianya harus kurus maseeee 😌😌",kurus
2022-06-28 07:36:51+00:00,hulahullaa,"kenapa gak boleh daftar kerja di bioskop se maa... katae gak baek ya itu sih pribadi masing"", tinggiku wes dapet bb… https://t.co/bVaGCNnYDK",kurus
2022-06-28 07:36:33+00:00,Aurorae2796,"Hobi ku makan, pengennya kurus",kurus
2022-06-28 07:36:18+00:00,ginidehdil,@ayancmu tips kurus,kurus
2022-06-28 07:35:20+00:00,Askrlfess,[askrl] kenapa gemukan itu dijadiin standar buat tanda kalo orang itu bahagia ya? tiap ada yang ngomong gitu didepa… https://t.co/jQ9yaFmUPw,kurus
2022-06-28 07:35:04+00:00,tiratiretiru,"Zahin tgh berlakon jd org zoo sambil pegang ular (padahal ulat getah kecik je).
Zahin: Siapa nak ambil gambar dgn… https://t.co/N54VW1Q4DX",kurus
2022-06-28 07:33:38+00:00,mstaronline,"Sering dilihat bahagia, rupa-rupanya banyak masalah dalam rumah tangga. Tegar Septian umum cerai dengan isteri.… https://t.co/mSS4k6XOre",kurus
2022-06-28 07:33:34+00:00,jjicrew,Info cpt kurus tanpa stress krna ak stress mlh makan,kurus
2022-06-28 07:33:08+00:00,hamdanT5,@ngalamfess @yudis_rujakhulk @diazaro nasi merah biar kurus jare,kurus
2022-06-28 07:32:21+00:00,jungwooshock,"@cubefess_ yanan nder, ttg body positivity sih
""Aku yanan. mau aku gemuk, kurus, aku tetep yanan. kalo dikatain jel… https://t.co/hUOPMAsFDx",kurus
2022-06-28 07:30:33+00:00,LurahVenus,"Cara cepet gemuk itu gimana, bosen kurus mulu",kurus
2022-06-28 07:29:09+00:00,natisserie,@rikisebat YAKAAANNNN huhu udah kurus bgt sedih,kurus
2022-06-28 07:27:59+00:00,Muhds1Muhd,@Azfarheri Aku tahu masaalah nak kurus baik joging bagus untuk kesihatan😉,kurus
2022-06-28 07:25:59+00:00,YusofShafirah,Jom kurus bersama icara teh tarik vset slim.. Tekan link untuk order https://t.co/n8iAMkkznh https://t.co/xzY2hLH1FD,kurus
2022-06-28 07:25:18+00:00,ihafizrahim,ulang hari-hari tanpa perbuatan yang boleh membuatkan anda kurus. kurus bukan dengan kata-kata https://t.co/xeCXUWRYag,kurus
2022-06-28 08:45:03+00:00,discrepanc,"@Askrlfess lu dari awal ribut soal jelek nan gendut, gamau usaha diet kah??? ini sih the real lu yang insecure oran… https://t.co/LEOzlt5OWJ",gendut
2022-06-28 08:40:59+00:00,gendut_suyanto,@Juliana51073554 Cantik,gendut
2022-06-28 08:40:28+00:00,tomox48,nabilahJKT48 gendut!!,gendut
2022-06-28 08:36:06+00:00,budiman_markus,"@wijayantogempar @Minnie_23juni91 Loe gendut &amp; lucu banget Om, ngemesin deh",gendut
2022-06-28 08:35:40+00:00,gifarihwi,anda mau diet sehat dan alami tanpa olahraga?ga pede sama badan gendut WMP AJA SOLUSINYA more info bbm 5f1c0ca0 wa… https://t.co/NT4fMQrk4M,gendut
2022-06-28 08:34:53+00:00,_meiharu,lucuuu jimin nya gendut bgt🥺😭🤏💜💜💓 https://t.co/xU5NYBxsEu,gendut
2022-06-28 08:34:26+00:00,eka_gendut,@insidefolkative Yg bisa pke cuma orang2 kaya... Makin aneh aja kebijakannya,gendut
2022-06-28 08:34:10+00:00,HindunDiana2,@refalhady Apa mas? Ngatain saya? Iya tau saya gendut😌,gendut
2022-06-28 08:33:12+00:00,zworroies,"pengen mkn byk tanpa mikir kalori, tanpa takut gendut
kea mkn byk tpi bb tetap gitu bsa gk njenk
CAPEKK GWEEHHH",gendut
2022-06-28 08:32:39+00:00,dearbiyy,"Selamat pukul 15.32, akhirnya dear biy lahir juga di dunia ♡
Selamat menikmati dan berselancar di dunia burung biru gendut",gendut
2022-06-28 08:27:49+00:00,Viphoriaa__,Wkwkwk lucu amat perut nya gendut 😂😂 https://t.co/MJ3yzGCaRj,gendut
2022-06-28 08:27:28+00:00,Chocoren02,@ohmybeautybank demi gk perlu beli pakaian baru cuma gegara dah gk muat. soalnya w dah pernah gendut dan semua baju… https://t.co/8W3zJ7ebPx,gendut
2022-06-28 08:26:19+00:00,wowmaskermurah,"BOSEN DI BILANG GENDUT, JANGAN TAKUT.BUKTIKAN KAMU BISA LANGSING. KONSULTASI KE AHLINYA pin:2A882BBA NO:085794699654 https://t.co/WReAdsmfFc",gendut
2022-06-28 08:21:34+00:00,koala_gendut,@FOODFESS2 emang enak gaes,gendut
2022-06-28 08:19:22+00:00,vidivicia,"@kochengfs Mungkin kalau waktu itu aku ga nyukur aku ga akan tau kalau kucing aku kena hernia, bulunya emang lebat… https://t.co/gsFH08Pg1p",gendut
2022-06-28 08:18:51+00:00,bacotanreree,lagi iri sama krang yang demen mukbang tapi ga gendut gendut🏃🏻‍♀️,gendut
2022-06-28 08:16:08+00:00,cop_cop05,"Ada B daerah cimahi yg mau fun &amp; sma T gendut?
#gaycimahi #gaybandung #gaysangkuriang",gendut
2022-06-28 08:16:00+00:00,DikaOceanix,"@joeriff07 Perut dah gendut, tambah sexy",gendut
2022-06-28 08:12:12+00:00,heiclare,mampus lu gendut https://t.co/Wkic9DmV0Q,gendut
2022-06-28 08:10:35+00:00,ssuuggaarrxxx_,"gendut bgt:'
pke nyebelin bgt lgi mukanny$#&amp;&amp;#&amp;# https://t.co/um7MI7LGOD",gendut
2022-06-28 08:09:29+00:00,eka_gendut,@TravellersID Sayure.. ngerti ngerti. Aq kuliah jogja. Jadi ngerti jadi ngerti,gendut
2022-06-28 08:05:47+00:00,gifarihwi,anda mau diet sehat dan alami tanpa olahraga?ga pede sama badan gendut WMP AJA SOLUSINYA more info bbm 5f1c0ca0 wa… https://t.co/bbZK5CWD4j,gendut
2022-06-28 08:05:36+00:00,dewi_bulannn,"🤤 gendut, tembem🤭🤭siapa yg suka body kaya tante https://t.co/3YdmTjDVfR",gendut
2022-06-28 08:04:43+00:00,reviewajeeeee,@starfess 2 orang definisi makan banyak tp gak gendut,gendut
2022-06-28 08:04:13+00:00,0xLinnss,indra bekti sebelum gendut seperti sekarang https://t.co/hJKPWyfMaj,gendut
2022-06-28 08:03:50+00:00,kezce,"@Iarismanis gendut, nyeret, lumba https://t.co/nkGq2bqalt",gendut
2022-06-28 08:02:54+00:00,janjaegers,"Sering nonton mukbang, trus mikir, ini gue makan udon semangkok kekenyangan, makan mie ayam satu porsi nyerah, pada… https://t.co/i0vvU4e5wT",gendut
2022-06-28 08:01:51+00:00,Mr_MinatoN,"""Daripada suapan terakhir
makanan selezat apapun atau diejek
gendut, aku lebih tidak bisa
memaafkanmu kalau kau men… https://t.co/M5uuQqXzmd",gendut
2022-06-28 08:01:18+00:00,gendut_shohae,anya dan ANYA A NYA BESAR https://t.co/dNLIr95tkn,gendut
2022-06-28 08:00:26+00:00,narutolover_ID,"""Daripada suapan terakhir makanan selezat apapun atau diejek gendut,aku lebih tidak bisa memaafkanmu kalau kau menghina sahabatku!"" Chouji",gendut
2022-06-28 08:00:19+00:00,gendut_shohae,@catulistiua Gas ngengg,gendut
2022-06-28 07:57:43+00:00,bwilucu,@AbsoIutc engga kok emang jariku rada gendut jadinya kaya kekencengan 😭,gendut
2022-06-28 07:52:07+00:00,catulistiua,@gendut_shohae Hayuu nanti main bareng aku GM,gendut
2022-06-28 07:51:36+00:00,cinzirabella,@njun235_ Grey lebih gendut,gendut
2022-06-28 07:49:47+00:00,hnycoww,"@UNSfess_ Selesein masalah sama diri kamu sendiri dulu
Nanti nurutin suka doang, trus malah nyiksa anak orang sama… https://t.co/P3NkMZnhnK",gendut
2022-06-28 07:48:55+00:00,catulistiua,@gendut_shohae Tiernya apa?,gendut
2022-06-28 07:47:05+00:00,akumahanon,"@FOOD_FESS Sering belinya sih ayam balado(ijo/merah), ayam bakar, cincang gtu namanya, cumi gendut, kikil(jarang si… https://t.co/lTFsAhy2OQ",gendut
2022-06-28 07:46:02+00:00,gendut_shohae,Alias vale kntl udah maksa taunya copoooooo,gendut
2022-06-28 07:45:29+00:00,gendut_shohae,Ss dulu tempulu menang https://t.co/uPP6Wyv0Rz,gendut
2022-06-28 07:43:26+00:00,gendut_shohae,@mvvnlightt Iyah,gendut
2022-06-28 07:42:38+00:00,MarinusKaw,"@Om_Gay_Gendut Om, kok udah dibuka pake vpn tetep gak bisa dibuka error gt",gendut
2022-06-28 07:38:27+00:00,hilraetth,yaallah dikatain makin gendut mulu ama orang😭😭😭😭😭,gendut
2022-06-28 07:38:10+00:00,abangajhe,@shydvaa aku udah gendut,gendut
2022-06-28 07:37:10+00:00,bllurrp,"@Askrlfess Gatau nder, ak juga kesel. Padahal alasan ak gendut karena stress wakkakakaka",gendut
2022-06-28 07:33:10+00:00,thaxunext,waktu masi gendut https://t.co/tV65iFSkZJ,gendut
2022-06-28 07:33:08+00:00,jeff_ikhlas,@OMJ_BungHa Pendek gendut hidup lagi 🤣,gendut
2022-06-28 07:30:03+00:00,heyitzwillz,Orang pake oversized kok bagus2 ya? Gue pake udah kyk Snorlax anjir gendut bgt jadinya 😭😭😭😭,gendut
2022-06-28 07:29:05+00:00,EyangGOMBAL,"Biarpun kamu gendut, kamu tetap muat kok dihatiku",gendut
2022-06-28 07:28:47+00:00,TravellersID,"@eka_gendut Variasi masakannya sih, yang lebih ke Jawa Tengah. Kalau Warung Muslim kan lebih ke Jawa Timur. Price P… https://t.co/QxeniyXD2h",gendut
2022-06-28 07:26:12+00:00,statistikah,@diethingy konsisten ala aku: nangis dan dendam dulu sama org yg ngatain aku gendut gendut gendut dan sama org yg s… https://t.co/MGu6sDiYbl,gendut
2022-06-28 07:25:04+00:00,blackmambc,@pIesetam Tapi cewek emang gitu gak sih kalau udah jadi mantan atau capek kejar cowok yg dia suka gak diconfess bal… https://t.co/8YHNThghNl,gendut
2022-06-28 07:23:10+00:00,arissuhada25,@agannyi Ya Gendut Ya https://t.co/np6vPaMBAf,gendut
2022-06-28 07:22:33+00:00,dreamleehi,@WEBCOMICFESS BENERRR LUCU2 BANGET INI SI GENDUT KASEIN NITRAT. https://t.co/zHUGp3Io5C,gendut
2022-06-28 07:20:03+00:00,safirardia,@soursweetcake Gendut bgttt🍑,gendut
2022-06-28 07:19:56+00:00,hasibHphasibuan,"@jariangmudo @Tynky1 @Adiak_Udaa @KING__VADUKA @BarBaro5_ Dindaaaaaaaa.... 
Sok ie padahal cuma bangke gendut pendek jelek.",gendut
2022-06-28 07:14:38+00:00,JEJAGAT,"️️
“Nah, gambaran besarnya, kodok itu gendut, pendek, dan lebar. Ini bukan body shamming, ya, sayang, emang… https://t.co/yJRLux2Vgk",gendut
2022-06-28 07:13:36+00:00,bucingranger,@elkunil_ Iiii aku mau diet turunin 5kg km mala mau gendut😭 ak transfer aja sini 5kg,gendut
2022-06-28 07:12:54+00:00,kyungjunning,@hunniehwi ditolak krn gpny kucink gendut 😞😞,gendut
2022-06-28 07:12:10+00:00,icedchocolatte,"@sundayayeah Nah betul... Apa karena kucingku gendut ya, soalnya pernah ada kucing ras nyasar ke depan rumah, tapi… https://t.co/wOYxKgDh38",gendut
2022-06-28 07:11:45+00:00,aldereintsyaa,@amrica_sheya soalnya gendut kek bomboloni😭,gendut
2022-06-28 07:10:52+00:00,AdhamRidwan,@SW_RaishaJKT48 Blom takut gendut,gendut
2022-06-28 07:07:00+00:00,kitkatchim,"@racikan_twt @kucinggendut__ mjb, aku bacanya bukan meng gendut tapi mengendut.. maap kak",gendut
2022-06-28 07:04:31+00:00,gendut_shohae,"@banjarbase Mun hndak nukar coba ke pasar lama nder, pas ditikungan sebelum naik jembatan hndak ke mesjid jami tu ada",gendut
2022-06-28 07:04:08+00:00,lanakaminisama,@gendut_shohae @banjarbase Fix sendernya nih,gendut
2022-06-28 07:03:16+00:00,gendut_shohae,"@banjarbase Gech kda papa, kayanya biniannya tepikir kaya ikam jua nder",gendut
2022-06-28 07:01:30+00:00,sauldagee,@gendut_shohae @simplynaa2 @banjarbase Yg pasti pasti aja ya lo,gendut
2022-06-28 07:00:32+00:00,gendut_shohae,"@banjarbase Menarik nih, di mna?",gendut
2022-06-28 06:59:50+00:00,gendut_shohae,@simplynaa2 @banjarbase Bisa ke rumah masa depan 😇 https://t.co/tUIVKladv8,gendut
2022-06-28 06:59:01+00:00,FatmtlHsnh,"Takut makan nasi bukan karna takut gendut, tp takut muntah ☹️
Orang2 selalu bilang “ gpp makan aja terus, biar seha… https://t.co/mR88woeoEc",gendut
2022-06-28 06:57:14+00:00,JombloBaper,"Wanita suka pria yang gendut, gendut rekeningnya. Wkwkwk - Jomblo Baper",gendut
2022-06-28 06:56:45+00:00,simplynaa2,@gendut_shohae @banjarbase mun wisata masa depan am kya apa jr,gendut
2022-06-28 06:56:41+00:00,cintaturu,@Txtmlbb mmps lo gendut,gendut
2022-06-28 06:54:12+00:00,FitriUnie24,@Partono_ADjem Temenku kurus tiap ketemu slalu ngeluh kalau dia gendut. Dia gak sadar spt apa org di hadapannya. 😌… https://t.co/Q9OAKfZM6N,gendut
2022-06-28 06:54:06+00:00,gendut_shohae,@banjarbase Wisata apa nih? Mun wisata kuliner atau wisata masa lalu aku tahu ja nah,gendut
2022-06-28 06:53:33+00:00,delllaaaaaadell,@SUNDA_FESS Ko aku makin gendut :( soalnya stress makan 😭,gendut
2022-06-28 06:53:10+00:00,gendut_shohae,@stlvngu Moo ikut,gendut
2022-06-28 06:52:34+00:00,gendut_shohae,"@dezalgiz Dasarnya kayatu, membasuh di bjm hujannya di bjb",gendut
2022-06-28 06:52:28+00:00,NcangBen,@Cupidlucky2 @andikaseb @KiranaAntaresia @MurtadhaOne1 Ngomong aje loe gendut,gendut
2022-06-28 06:51:50+00:00,ekidjun,@bearcurve masih gendut,gendut
2022-06-28 06:50:57+00:00,dewyaling,@iSweethoo gua enggak gendut,gendut
2022-06-28 06:49:03+00:00,LikeBreakerr,gendut ucul bangett https://t.co/lWoLJPcoNX,gendut
2022-06-28 06:46:04+00:00,JKJEONR,@tacetaeby Ngakak ngaku gendut anjer,gendut
2022-06-28 06:45:59+00:00,i_yoora05,"Doggy aja dirawat sampe gendut sama sayangku, apalagi suaminya nanti 😍 https://t.co/of1z5IJo2F",gendut
2022-06-28 06:37:49+00:00,setyaqisya,Cebol di boongin gendut  tauk https://t.co/3SvoBF507W,gendut
2022-06-28 06:35:57+00:00,IniBudi_08,"@SusiloNc @muzamilmahmud Ndilalah biyen pas gek medheng2-e thukul dirabuk karo  bapak gendut
Saiki jebolane akeh si… https://t.co/UiUTUhfVq7",gendut
2022-06-28 06:35:18+00:00,dezalgiz,"@gendut_shohae Oh pantas sampai bjb hujannya, nda maka sabtu tadi hanyar membasuh kendaraan.",gendut
2022-06-28 06:34:57+00:00,myprivismine,@tanyakanrl sama yang gendut tu babelbas ya,gendut
2022-06-28 06:34:51+00:00,CimimoCats_,"@mokodud keknya badan moko mirip cimi, bulet pendek gt jadi keliatan gendut 🙂 https://t.co/zUrwiHlYzn",gendut
2022-06-28 06:31:33+00:00,inggajelasbgt,"Ada yg keliatan nganggur tp ternyata udah kerja, ada yg keliatannya cuma gabut doang di rumah ternyata rekeningnya… https://t.co/PgEn13OC5I",gendut
2022-06-28 06:29:11+00:00,gendut_shohae,Ritual memanggil hujan sudah dimulai https://t.co/dlumfS4Qem,gendut
